Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
MK,Indicateurs macro,356,Inde,6109,Valeur en devise locale,22071,"Production brute (Agriculture, Sylviculture et Pêche)",2017,2017,million LCU,35404748.14,E,Valeur estimée,
MK,Indicateurs macro,356,Inde,6110,Valeur US $,22071,"Production brute (Agriculture, Sylviculture et Pêche)",2017,2017,Millions d’USD,543671.6111,E,Valeur estimée,
MK,Indicateurs macro,356,Inde,6155,Croissance annuelle en devise locale,22071,"Production brute (Agriculture, Sylviculture et Pêche)",2017,2017,%,9.174712,E,Valeur estimée,
MK,Indicateurs macro,356,Inde,6129,Croissance annuelle US$,22071,"Production brute (Agriculture, Sylviculture et Pêche)",2017,2017,%,12.651081,E,Valeur estimée,
MK,Indicateurs macro,356,Inde,6109,Valeur en devise locale,22073,Production brute (Agriculture),2017,2017,million LCU,30539428.4,E,Valeur estimée,
MK,Indicateurs macro,356,Inde,6110,Valeur US $,22073,Production brute (Agriculture),2017,2017,Millions d’USD,468960.2697,E,Valeur estimée,
MK,Indicateurs macro,356,Inde,6155,Croissance annuelle en devise locale,22073,Production brute (Agriculture),2017,2017,%,8.451638,E,Valeur estimée,
MK,Indicateurs macro,356,Inde,6129,Croissance annuelle US$,22073,Production brute (Agriculture),2017,2017,%,11.904982,E,Valeur estimée,
MK,Indicateurs macro,360,Indonésie,6109,Valeur en devise locale,22008,Produit Intérieur Brut,2017,2017,million LCU,13589825700,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6110,Valeur US $,22008,Produit Intérieur Brut,2017,2017,Millions d’USD,1015618.744,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6119,Valeur US $ par habitant,22008,Produit Intérieur Brut,2017,2017,US$,3839.785074,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6183,"Valeur en devise locale, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,million LCU,12720232762,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6185,"Valeur US $ par habitant, aux prix du 2015",22008,Produit Intérieur Brut,2017,2017,US$,3591.780029,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6184,"Valeur US $, aux prix du 2015",22008,Produit Intérieur Brut,2017,2017,Millions d’USD,950021.6942,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6155,Croissance annuelle en devise locale,22008,Produit Intérieur Brut,2017,2017,%,9.580094,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6181,Croissance annuelle aux prix de 2015,22008,Produit Intérieur Brut,2017,2017,%,5.069786,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6129,Croissance annuelle US$,22008,Produit Intérieur Brut,2017,2017,%,8.986309,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,61290,Croissance annuelle US$ par habitant,22008,Produit Intérieur Brut,2017,2017,%,7.894929,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6182,"Croissance annuelle US $, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,%,5.069786,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,61820,"Croissance annuelle US $ par habitant, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,%,4.017626,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6109,Valeur en devise locale,22015,Formation brute de capital fixe,2017,2017,million LCU,4370574766,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6110,Valeur US $,22015,Formation brute de capital fixe,2017,2017,Millions d’USD,326629.4765,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6183,"Valeur en devise locale, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,million LCU,4194341072,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6184,"Valeur US $, aux prix du 2015",22015,Formation brute de capital fixe,2017,2017,Millions d’USD,313258.0265,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6103,Part du PIB US $,22015,Formation brute de capital fixe,2017,2017,%,32.160639,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6187,"Part du PIB US$, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,%,32.973776,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6157,Part du PIB en devise locale,22015,Formation brute de capital fixe,2017,2017,%,32.160639,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6186,"Part du PIB en devise locale, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,%,32.973776,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6155,Croissance annuelle en devise locale,22015,Formation brute de capital fixe,2017,2017,%,8.17714,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6181,Croissance annuelle aux prix de 2015,22015,Formation brute de capital fixe,2017,2017,%,6.153974,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6129,Croissance annuelle US$,22015,Formation brute de capital fixe,2017,2017,%,7.590958,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6182,"Croissance annuelle US $, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,%,6.153974,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6109,Valeur en devise locale,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,million LCU,1787963200,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6110,Valeur US $,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,Millions d’USD,133621.209,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6183,"Valeur en devise locale, aux prix de 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,million LCU,1670614805,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6184,"Valeur US $, aux prix du 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,Millions d’USD,124771.3259,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6103,Part du PIB US $,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,13.156631,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6187,"Part du PIB US$, aux prix de 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,13.133524,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6157,Part du PIB en devise locale,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,13.156631,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6186,"Part du PIB en devise locale, aux prix de 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,13.133524,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6155,Croissance annuelle en devise locale,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,6.961328,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6181,Croissance annuelle aux prix de 2015,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,3.915932,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6129,Croissance annuelle US$,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,6.381733,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6182,"Croissance annuelle US $, aux prix de 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,3.915932,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6109,Valeur en devise locale,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,million LCU,2739711900,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6110,Valeur US $,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,Millions d’USD,204748.9659,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6183,"Valeur en devise locale, aux prix de 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,million LCU,2630121153,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6184,"Valeur US $, aux prix du 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,Millions d’USD,196432.8956,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6103,Part du PIB US $,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,20.160022,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6187,"Part du PIB US$, aux prix de 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,20.676675,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6157,Part du PIB en devise locale,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,20.160022,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6186,"Part du PIB en devise locale, aux prix de 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,20.676675,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6155,Croissance annuelle en devise locale,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,7.642151,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6181,Croissance annuelle aux prix de 2015,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,4.293232,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6129,Croissance annuelle US$,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,7.058868,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6182,"Croissance annuelle US $, aux prix de 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,4.293232,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6189,"Ratio du valeur ajoutée (Agriculture, Sylviculture et Pêche) en devise locale",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,,1.532309,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6163,"Ratio du valeur ajoutée (Agriculture, Sylviculture et Pêche) US $",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,,1.532309,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6109,Valeur en devise locale,22011,Revenu national brut,2017,2017,million LCU,13159154500,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6110,Valeur US $,22011,Revenu national brut,2017,2017,Millions d’USD,983433.067,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6119,Valeur US $ par habitant,22011,Revenu national brut,2017,2017,US$,3718.099567,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6103,Part du PIB US $,22011,Revenu national brut,2017,2017,%,96.830929,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6155,Croissance annuelle en devise locale,22011,Revenu national brut,2017,2017,%,9.616546,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,6129,Croissance annuelle US$,22011,Revenu national brut,2017,2017,%,9.022564,X,Ciffre de sources internationales,
MK,Indicateurs macro,360,Indonésie,61290,Croissance annuelle US$ par habitant,22011,Revenu national brut,2017,2017,%,7.930821,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6109,Valeur en devise locale,22008,Produit Intérieur Brut,2017,2017,million LCU,16736418990,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6110,Valeur US $,22008,Produit Intérieur Brut,2017,2017,Millions d’USD,503710.0105,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6119,Valeur US $ par habitant,22008,Produit Intérieur Brut,2017,2017,US$,5960.707147,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6183,"Valeur en devise locale, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,million LCU,13534177307,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6185,"Valeur US $ par habitant, aux prix du 2015",22008,Produit Intérieur Brut,2017,2017,US$,5520.507575,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6184,"Valeur US $, aux prix du 2015",22008,Produit Intérieur Brut,2017,2017,Millions d’USD,466510.9122,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6155,Croissance annuelle en devise locale,22008,Produit Intérieur Brut,2017,2017,%,16.153417,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6181,Croissance annuelle aux prix de 2015,22008,Produit Intérieur Brut,2017,2017,%,2.758505,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6129,Croissance annuelle US$,22008,Produit Intérieur Brut,2017,2017,%,8.073001,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),61290,Croissance annuelle US$ par habitant,22008,Produit Intérieur Brut,2017,2017,%,6.539805,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6182,"Croissance annuelle US $, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,%,2.758505,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),61820,"Croissance annuelle US $ par habitant, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,%,1.300705,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6109,Valeur en devise locale,22015,Formation brute de capital fixe,2017,2017,million LCU,3686048192,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6110,Valeur US $,22015,Formation brute de capital fixe,2017,2017,Millions d’USD,110937.6728,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6183,"Valeur en devise locale, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,million LCU,3003975879,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6184,"Valeur US $, aux prix du 2015",22015,Formation brute de capital fixe,2017,2017,Millions d’USD,103544.3452,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6103,Part du PIB US $,22015,Formation brute de capital fixe,2017,2017,%,22.024115,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6187,"Part du PIB US$, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,%,22.195482,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6157,Part du PIB en devise locale,22015,Formation brute de capital fixe,2017,2017,%,22.024115,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6186,"Part du PIB en devise locale, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,%,22.195482,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6155,Croissance annuelle en devise locale,22015,Formation brute de capital fixe,2017,2017,%,15.566354,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6181,Croissance annuelle aux prix de 2015,22015,Formation brute de capital fixe,2017,2017,%,-0.532669,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6129,Croissance annuelle US$,22015,Formation brute de capital fixe,2017,2017,%,7.526778,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6182,"Croissance annuelle US $, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,%,-0.532669,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6109,Valeur en devise locale,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,million LCU,1644697731,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6110,Valeur US $,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,Millions d’USD,49499.87879,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6183,"Valeur en devise locale, aux prix de 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,million LCU,1324848856,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6184,"Valeur US $, aux prix du 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,Millions d’USD,45666.34782,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6103,Part du PIB US $,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,9.827059,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6187,"Part du PIB US$, aux prix de 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,9.788913,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6157,Part du PIB en devise locale,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,9.827059,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6186,"Part du PIB en devise locale, aux prix de 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,9.788913,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6155,Croissance annuelle en devise locale,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,16.659588,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6181,Croissance annuelle aux prix de 2015,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,3.353291,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6129,Croissance annuelle US$,22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,8.543959,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6182,"Croissance annuelle US $, aux prix de 2015",22016,"Valeur ajoutée (agriculture, sylviculture et pêche)",2017,2017,%,3.353291,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6109,Valeur en devise locale,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,million LCU,2301659710,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6110,Valeur US $,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,Millions d’USD,69272.22826,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6183,"Valeur en devise locale, aux prix de 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,million LCU,1847571940,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6184,"Valeur US $, aux prix du 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,Millions d’USD,63684.14213,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6103,Part du PIB US $,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,13.752403,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6187,"Part du PIB US$, aux prix de 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,13.651158,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6157,Part du PIB en devise locale,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,13.752403,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6186,"Part du PIB en devise locale, aux prix de 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,13.651158,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6155,Croissance annuelle en devise locale,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,23.398159,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6181,Croissance annuelle aux prix de 2015,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,5.100423,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6129,Croissance annuelle US$,22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,14.813749,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6182,"Croissance annuelle US $, aux prix de 2015",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,%,5.100423,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6189,"Ratio du valeur ajoutée (Agriculture, Sylviculture et Pêche) en devise locale",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,,1.399442,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6163,"Ratio du valeur ajoutée (Agriculture, Sylviculture et Pêche) US $",22075,Valeur ajoutée (Industrie manufacturière),2017,2017,,1.399442,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6109,Valeur en devise locale,22011,Revenu national brut,2017,2017,million LCU,16756913310,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6110,Valeur US $,22011,Revenu national brut,2017,2017,Millions d’USD,504326.8207,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6119,Valeur US $ par habitant,22011,Revenu national brut,2017,2017,US$,5968.006238,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6103,Part du PIB US $,22011,Revenu national brut,2017,2017,%,100.122453,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6155,Croissance annuelle en devise locale,22011,Revenu national brut,2017,2017,%,16.161636,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6129,Croissance annuelle US$,22011,Revenu national brut,2017,2017,%,8.080648,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),61290,Croissance annuelle US$ par habitant,22011,Revenu national brut,2017,2017,%,6.547344,X,Ciffre de sources internationales,
MK,Indicateurs macro,364,Iran (République islamique d'),6109,Valeur en devise locale,22010,Valeur ajoutée (Agriculture),2017,2017,million LCU,1561526135,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6110,Valeur US $,22010,Valeur ajoutée (Agriculture),2017,2017,Millions d’USD,46996.69305,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6183,"Valeur en devise locale, aux prix de 2015",22010,Valeur ajoutée (Agriculture),2017,2017,million LCU,1257851868,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6184,"Valeur US $, aux prix du 2015",22010,Valeur ajoutée (Agriculture),2017,2017,Millions d’USD,43357.02195,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6103,Part du PIB US $,22010,Valeur ajoutée (Agriculture),2017,2017,%,9.330109,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6157,Part du PIB en devise locale,22010,Valeur ajoutée (Agriculture),2017,2017,%,9.330109,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6186,"Part du PIB en devise locale, aux prix de 2015",22010,Valeur ajoutée (Agriculture),2017,2017,%,9.293892,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6155,Croissance annuelle en devise locale,22010,Valeur ajoutée (Agriculture),2017,2017,%,16.868444,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6181,Croissance annuelle aux prix de 2015,22010,Valeur ajoutée (Agriculture),2017,2017,%,3.538325,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6129,Croissance annuelle US$,22010,Valeur ajoutée (Agriculture),2017,2017,%,8.738286,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6182,"Croissance annuelle US $, aux prix de 2015",22010,Valeur ajoutée (Agriculture),2017,2017,%,3.538325,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6109,Valeur en devise locale,22071,"Production brute (Agriculture, Sylviculture et Pêche)",2017,2017,million LCU,2455277200,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6110,Valeur US $,22071,"Production brute (Agriculture, Sylviculture et Pêche)",2017,2017,Millions d’USD,73895.59887,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6155,Croissance annuelle en devise locale,22071,"Production brute (Agriculture, Sylviculture et Pêche)",2017,2017,%,13.588986,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6129,Croissance annuelle US$,22071,"Production brute (Agriculture, Sylviculture et Pêche)",2017,2017,%,5.686969,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6109,Valeur en devise locale,22073,Production brute (Agriculture),2017,2017,million LCU,2322782339,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6110,Valeur US $,22073,Production brute (Agriculture),2017,2017,Millions d’USD,69907.94847,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6155,Croissance annuelle en devise locale,22073,Production brute (Agriculture),2017,2017,%,13.640648,E,Valeur estimée,
MK,Indicateurs macro,364,Iran (République islamique d'),6129,Croissance annuelle US$,22073,Production brute (Agriculture),2017,2017,%,5.735037,E,Valeur estimée,
MK,Indicateurs macro,368,Iraq,6109,Valeur en devise locale,22008,Produit Intérieur Brut,2017,2017,million LCU,221665700,X,Ciffre de sources internationales,
MK,Indicateurs macro,368,Iraq,6110,Valeur US $,22008,Produit Intérieur Brut,2017,2017,Millions d’USD,187217.652,X,Ciffre de sources internationales,
MK,Indicateurs macro,368,Iraq,6119,Valeur US $ par habitant,22008,Produit Intérieur Brut,2017,2017,US$,4725.19337,X,Ciffre de sources internationales,
MK,Indicateurs macro,368,Iraq,6183,"Valeur en devise locale, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,million LCU,217491437.3,X,Ciffre de sources internationales,
MK,Indicateurs macro,368,Iraq,6185,"Valeur US $ par habitant, aux prix du 2015",22008,Produit Intérieur Brut,2017,2017,US$,4702.405406,X,Ciffre de sources internationales,
MK,Indicateurs macro,368,Iraq,6184,"Valeur US $, aux prix du 2015",22008,Produit Intérieur Brut,2017,2017,Millions d’USD,186314.7664,X,Ciffre de sources internationales,
MK,Indicateurs macro,368,Iraq,6155,Croissance annuelle en devise locale,22008,Produit Intérieur Brut,2017,2017,%,12.564005,X,Ciffre de sources internationales,
MK,Indicateurs macro,368,Iraq,6181,Croissance annuelle aux prix de 2015,22008,Produit Intérieur Brut,2017,2017,%,-1.819731,X,Ciffre de sources internationales,
MK,Indicateurs macro,368,Iraq,6129,Croissance annuelle US$,22008,Produit Intérieur Brut,2017,2017,%,12.373863,X,Ciffre de sources internationales,
MK,Indicateurs macro,368,Iraq,61290,Croissance annuelle US$ par habitant,22008,Produit Intérieur Brut,2017,2017,%,9.755421,X,Ciffre de sources internationales,
MK,Indicateurs macro,368,Iraq,6182,"Croissance annuelle US $, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,%,-1.819731,X,Ciffre de sources internationales,
MK,Indicateurs macro,368,Iraq,61820,"Croissance annuelle US $ par habitant, aux prix de 2015",22008,Produit Intérieur Brut,2017,2017,%,-4.107445,X,Ciffre de sources internationales,
MK,Indicateurs macro,368,Iraq,6109,Valeur en devise locale,22015,Formation brute de capital fixe,2017,2017,million LCU,34517262.64,X,Ciffre de sources internationales,
MK,Indicateurs macro,368,Iraq,6110,Valeur US $,22015,Formation brute de capital fixe,2017,2017,Millions d’USD,29153.09344,X,Ciffre de sources internationales,
MK,Indicateurs macro,368,Iraq,6183,"Valeur en devise locale, aux prix de 2015",22015,Formation brute de capital fixe,2017,2017,million LCU,33867256.24,X,Ciffre de sources internationales,
MK,Indicateurs macro,368,Iraq,6184,"Valeur US $, aux prix du 2015",22015,Formation brute de capital fixe,2017,2017,Millions d’USD,29012.49821,X,Ciffre de sources internationales,
